,User,Followers,user_id,Tweet,Retweet_Count,Location,Verified_Account,Retweet
1282,Paratroopa__,88,1018479757,Juntaron mas de 50k de personas en un space vs AMLO y en la vida real no ganan una alcaldía pedorra en la sierra de Guerrero. La oposición mejicana nació muerta.,0,"Hermosillo, Sonora",False,0
1283,jimyspok,144,51094475,"RT @ZuritaCarpio: Dijo AMLO que hay una mafia de periodistas, empresarios y políticos...horas después se juntan todos en un Espacio de Twit…",266,"Coyoacán, Distrito Federal",False,0
1284,arfhur,29,114651231,"RT @AlfredoLecona: ⚠️OJO con lo que acaba de pasar en la mañanera. 
Dice AMLO que desde el pueblo le llegó un papelito con el sueldo de @Ca…",4877,Veracruz de Ignacio de la Llav,False,0
1285,Tiz__,656,171707471,"RT @HectorRossete: Perdón @AntonioAttolini si no eres México ¿Qué haces aquí? ¿Defender lo indefendible? 

Se llama violación de los derech…",236,Un rincón cerca del cielo...,False,0
1286,jjdleal,1424,354351731,RT @Matador08640286: Farmacéuticas detrás de Loret de Mola y su oposición contra AMLO,255,CIUDAD DE MÉXICO ,False,0
1287,IvanRaamS,79,1072733344440430592,"Attolini: Es que lo que dijo AMLO no son datos reales por ende no CONSTITUYE delito. 

Todos: Entonces tenemos un PRESIDENTE MENTIROSO ocupando espacio y recurso público para fines personales. 

https://t.co/DaDhZJFmqQ",1,México,False,0
1288,JuanC_GT,61,86404006,RT @M2Cyndy: Se mantiene INAI atento ante posible denuncia de Loret contra AMLO https://t.co/93lywxmuLo https://t.co/vhLT7k5vyB,8,DF,False,0
1289,SantiagoMassa,138,224486794,RT @MXvsCORRUPCION: Aquí puedes leer nuestra investigación completa https://t.co/84IrBYwkdM,1115,Mexico,False,0
1290,Major_Tomassino,849,1352961669668986883,RT @abogados_mx: Un grupo de inversionistas de Baker Hughes pide investigar posible conflicto de interés por caso de hijo de AMLO https://t…,2,Te sigue,False,0
1291,Gildojara,259,965463978,"RT @CarlosDPicos: @diaz_manuel Si son tantos voten por sacar a AMLO en la consulta de revocación de mandato ¡es su oportunidad!
Si no muest…",7,"México, D.F.",False,0
1292,werther1832,145,155717944,"RT @EnriqueVonBeas: Se equivocó AMLO, sin duda. Pero solo chequen sus grupos de whats app y dense cuenta también la tremenda Pejefobia que…",26,México ,False,0
1293,VibraMucha,3850,114378694,"@pattygmiranda @Navegaciones Todos somos AMLO 

#SomosMillonesConAMLO 

y lo vamos a respaldar en su batalla contra la #PrensaSicaria #PrensaCorrupta 

AMLO no está solo 

#TodosSomosAMLO",1,México,False,0
1294,valpradopost,133,17192593,"""¿Ustedes creen que [gana esa cantidad de dinero] porque se trata de un periodista de altos vuelos? ¿Muy inteligente? ¿Un buen escritor?... No, es por golpeador"", acusó el mandatario mexicano durante su conferencia matutina en Palacio Nacional.
https://t.co/FmDgeqw9PS",0,"Guatemala City, Guatemala",False,0
1295,algomorado,490,415715316,"RT @Radio_Formula: Numerosos periodistas se unieron en muestras de solidaridad hacia Carlos Loret de Mola bajo el #TodosSomosLoret

https:/…",695,"Guadalajara, Jalisco",False,0
1296,xoxoutlamorelos,381,139173183,"RT @rochaperiodista: Más allá del sueldo de Carlos Loret, AMLO manda el siguiente mensaje: detrás del conductor de Latinus hay poderosos gr…",1527,18°36'53.3N 99°10'50.0W,False,0
1297,Triunfo59,230,112764246,"RT @Triunfo59: Un enfermo ególatra que está dañando a la sociedad, debe proceder la ley, AMLO nunca la ha respetado ni respetará destruyend…",1,Mexico,False,0
1298,alfil_bauer,1063,48908546,"RT @fcksuggestions: Esto no se trata de nombres de periodistas ""relevantes"" si no de la violencia de AMLO hoy hacía el periodismo que últim…",3,Puebla,False,0
1299,SrHijoDePerra,10231,1042827512,Amlo y putin mañana inician la guerra a Ucrania para olvidar el #TodosSomosLoret el yo soy el 132 de los withexicans,0,Tepic Nayarit,False,0
1300,MoroshoST,178,726871400707821568,RT @franz_buonapart: @bienrespondona Attolini después de estar en el Space y decir que AMLO es un mentiroso. https://t.co/JZObuWjn4f,24,La Semivida,False,0
1301,de_9n,390,1357834216780800000,"RT @SimpsonitoMX: AMLO, usar el aparato del estado para intimidar a alguien por lacra que sea es muy malo, eso hasta yo lo sé. https://t.co…",531,Cancun Quintana Roo Mexico,False,0
1302,Noxer07,430,155633262,"RT @proceso: W Radio, The Washington Post y Latinus, medios en los que colabora Carlos Loret de Mola, criticaron el acto de intimidación y…",543,CDMX,False,0
1303,_aperezdelf1,355,3271927567,Ctm amlo,0,"lf,chucho,humbe,yatra",False,0
1304,ragnarmexicano,1222,1400912955802198019,"Dicen #todossomosloret pero a la hora de que el pueblo sale a votar, muestra su respaldo a AMLO.
Para prueba MORENA ya gobierna más de 3/4 partes de Mexico, la presidencia y mayoría en cámaras.

Los bots pueden decir #TodosSomosLoret pero eso no representa a Mexico",0,México,False,0
1305,hectorsosag,520,363501642,"Absurdo e inaceptable lo de AMLO hablando de cuánto gana o no Loret de Mola. Es un atentado a la libertad y esa es una línea que no debemos dejar cruzar. Los invito a unirse a este Twitter Space, un momento histórico en México. https://t.co/ljJwniiBsq",1,Ciudad de México,False,0
1306,jcrb81,10,1238617501099003907,"@alarcondibujos 3 errores ortográficos: “Radiopolis”, “Washinton” y “Andres”

Lo de “residente” es en lo único q coincido con AMLO.  Eso es lo q es (y lo q no es).  Simplemente un “residente” en Palacio Nacional; muy lejos de ser un “presidente”.

Me parece q lo de “residente” fue lapsus.",0,"Huixquilucan, México",False,0
1307,Noxer07,430,155633262,RT @proceso: La Barra Mexicana de Abogados exigió a López Obrador que dé a conocer la fuente de información de la cual tomó para revelar lo…,743,CDMX,False,0
1308,mayrapatriciare,3950,2353874389,"RT @Arouet_V: Attolini dice que sí es de interés público lo que gana Loret. Así la estupidez.

1 AMLO violó la ley 
2 El INAI no puede inve…",148,CDMX,False,0
1309,carlosanguianoz,51070,157850550,"RT @politicomx: Carlos Loret de Mola acusó que AMLO actualmente lo ""ha puesto en riesgo"", esto debido a que en la conferencia mañanera de h…",1295,"Jalisco, México",False,0
1310,NorbyMoH,104,321526827,"@OsunaAron @FreddyOliviery @Jcgool @callodehacha Sino para chingar a los opositores. Ya si AMLO nos chinga, créeme que aún así nos chinga menos que los de antes. Yo no leo chismes. Solo veo que el dólar no se ha depreciado ni tantito comparado con otros sexenios en 4 años. Y eso que hubo pandemia.",0,México,False,0
1311,jorge_villar,703,110007957,RT @ExpansionMx: El sitio de noticias Latinus y la organización Mexicanos contra la Corrupción revelaron que el primogénito del presidente…,398,CDMX,False,0
1312,ArvizuPame,1642,1106206726569816065,"RT @BorisSGomezU: Solidaridad latinoamericana con @CarlosLoret periodista mexicano vilmente atacado, en cadena nacional estatal, por el rég…",1500,El Mundo,False,0
1313,SicutNaves,586,771960336387805185,"RT @chioreya: NO TE DEJES ENGAÑAR, Loret y la cúpula criminal q lo alquila busca provocar para de las reacciones levantar cortinas de humo,…",288,"Tuxtla Gutiérrez, Chiapas",False,0
1314,JMSosaR,14,131346470,"RT @AristeguiOnline: #Entérate | Muestra AMLO presunto sueldo de Loret de Mola; son datos falsos, le responde
👉 https://t.co/AlkqsHqSOK htt…",590,Mexico,False,0
1315,joanluz_13,59,126663243,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",742,Cd. Altamirano y Cuernavaca,False,0
1316,aagonzaleznld,118,2840745050,"RT @Radio_Formula: Numerosos periodistas se unieron en muestras de solidaridad hacia Carlos Loret de Mola bajo el #TodosSomosLoret

https:/…",695,"Nuevo Laredo, Tamaulipas",False,0
1317,Olmosarcos_,684,996864988391227393,"RT @Ricky_leaks_: Se puede estar en desacuerdo con AMLO, sin apoyar a Loret y al mismo tiempo estar preocupados por la situación de insegur…",44,"Puebla, México",False,0
1318,erickgunzalez,470,32609875,RT @abasave: Es ilegal y antidemocrático que AMLO disponga de información a la que tiene acceso en su carácter de presidente como munición…,933,mexico city,False,0
1319,AxelIglesiasH,3663,124949093,"RT @perlasotogarcia: ¿No se muerden la lengua?
""que son el dinosaurio priista Roberto Madrazo"".
Cuando Amlo tiene al mafioso de @ManuelBart…",6,"Chapultepec, México",False,0
1320,albert_Pikard91,31,316526910,@RAVAMIRANDA @catrina_nortena Es que la red Amlo ya se le acabaron las croquetas 🤣🤣🤣🤣 https://t.co/uUI5naeXLV,0,"Tlaxcala, México",False,0
1321,Erendi_Carrasco,2060,2950694358,"@HernanGomezB @laoctavadigital @luigicantu @ElOctagonoTV No te cortes las venas Hernán, sí, la @laoctavadigital tú 1/2 donde trabajas y los demás medios de desinformación Tradicionales,NO publican este tipo de información, a la mayoría de los Mexicanos nos tiene sin cuidado, ya q nos INFORMAMOS en la #mañanera con el Presidente #AMLO",0,México City,False,0
1322,PaMOrBo,122,60631589,RT @proceso: La Barra Mexicana de Abogados exigió a López Obrador que dé a conocer la fuente de información de la cual tomó para revelar lo…,743,Querétaro ,False,0
1323,Yuyo791,706,1136760233072586752,"RT @SinLinea_Mx: ""Sumamente grave""; Carmen Aristegui asegura que AMLO trasgredió la ley al mostrar 'sueldazo' de Loret de Mola https://t.co…",288,"Macuspana, Tabasco",False,0
1324,sangredepotro,396,1467424214,"@soygusgus1 Aun cuando es malo  responder en los mismos términos que se te agrede no es lo más plausible,no deja de ser satisfactorio ver tartamudear y jurar ante la biblia abierta que los datos son falsos, quien queda mal parado con todo lo de hoy,loret? Amlo?la neta no importa. Es karma",0,Tamaulipas. ,False,0
1325,_OXIDO_,747,16512864,"RT @SimpsonitoMX: AMLO, usar el aparato del estado para intimidar a alguien por lacra que sea es muy malo, eso hasta yo lo sé. https://t.co…",531,México.,False,0
1326,aclicea11,606,314204442,"RT @MElenaPerezJaen: Es totalmente cierto. Andy se ha dedicado a colocar a sus amigos en áreas estratégicas de SHCP, Infonavit, SAT, SECTUR…",889,igualteco en el bajio,False,0
1327,IneskovaRadical,6059,92306762,"@_markgerard @Hans2412 @Silvano_A @latinus_us @CarlosLoret @lopezobrador_ @Arturo_Rdgz @proceso @jorgecarrascoa @velediaz424 @Solidaridad1000 @contralinea @sdpnoticias Y NoRoña es puro show y hocico. 
¡No te atrevas a compararlo con AMLO!

Existe un abismo de diferencia. AMLO si es un luchador social, REAL.",0,México,False,0
1328,liderponce574,1352,1418634636301905922,"RT @HectorRossete: Perdón @AntonioAttolini si no eres México ¿Qué haces aquí? ¿Defender lo indefendible? 

Se llama violación de los derech…",236,"Los Pinos, Ciudad De México ",False,0
1329,adelgado4020041,602,2577173769,"RT @rochaperiodista: Más allá del sueldo de Carlos Loret, AMLO manda el siguiente mensaje: detrás del conductor de Latinus hay poderosos gr…",1527,CDMX,False,0
1330,mgfloresa28,394,2885641934,"RT @Navegaciones: ""La integridad física de Loret está en peligro"".
Claro. Como cuado AMLO le golpeó la nariz con su rasho laser 🙄
https://t…",27,"Ciudad Madero, Tamaulipas",False,0
1331,SicutNaves,586,771960336387805185,"RT @rochaperiodista: Más allá del sueldo de Carlos Loret, AMLO manda el siguiente mensaje: detrás del conductor de Latinus hay poderosos gr…",1527,"Tuxtla Gutiérrez, Chiapas",False,0
1332,jorge_villar,703,110007957,"RT @proceso: W Radio, The Washington Post y Latinus, medios en los que colabora Carlos Loret de Mola, criticaron el acto de intimidación y…",543,CDMX,False,0
1333,robertol_1,4299,278220552,RT @abasave: Es ilegal y antidemocrático que AMLO disponga de información a la que tiene acceso en su carácter de presidente como munición…,933,México,False,0
1334,Rabindranh,286,583504811,"@bereaguilarv @PatyArmendariz no es información fiscal, solo están chillando como ardillas, Loret si subió una información fiscal del hijo de amlo , esto para ellos no es peligroso? porque ahí no chillan , a toda acción, corresponde una reacción, atacar a sus hijos? a la familia? 
https://t.co/XJPshOMy2I https://t.co/9xKd7K25Gb",0,"Mexicaltzingo, México",False,0
1335,debasepulveda,1004,84467979,"RT @ninjaperuano: Record mundial de gente unida a un space al mismo tiempo.
Si el idiota estúpido imbécil de AMLO quería hacer historia, ya…",53,"Monterrey, México.",False,0
1336,CalebJonathan,1351,102245026,"RT @LillyTellez: ⚠️ Qué cobarde el presidente López Obrador.

Abusa del poder del estado para violentar los derechos del periodista que exh…",7553,Monterrey Mexico,False,0
1337,SantiagoMassa,138,224486794,"RT @Arouet_V: Attolini dice que sí es de interés público lo que gana Loret. Así la estupidez.

1 AMLO violó la ley 
2 El INAI no puede inve…",148,Mexico,False,0
1338,alejandroaalex,4172,165178531,"RT @La_Patty_Boop: RT ¿Alguien se acuerda de @ManuelGarciaES el hijo del rayo? ¿No? Era uno que durante la campaña de AMLO era excelente, p…",56,MEXICO,False,0
1339,elcircotv,11336,1264016365,"RT @Arouet_V: Attolini dice que sí es de interés público lo que gana Loret. Así la estupidez.

1 AMLO violó la ley 
2 El INAI no puede inve…",148,"AGUASCALIENTES, MEXICO",False,0
1340,Santiag07464897,58,1268934769074597890,@ChairosMemes La verdad si en ese punto AMLO si la cajetio,0,Mexico ,False,0
1341,RaoulCastle,78,82665583,"RT @epigmenioibarra: Pregunto a Loret
Y?
A cómo los montajes con García Luna?
A cuanto las alabanzas a Calderón y a Peña?
Y por callar ante…",2673,México,False,0
1342,gusrochahdez,29,4249619212,"@cold_mr @HectorElJonas @CarlosLoret Hijo de AMLO (mayor de edad) y su esposa = SON PRIVADOS (su empleador les paga)! Entonces si entiendes muy bien la diferencia!
Y además ya ha sido mas que aclarador por PEMEX y por el propietario de la casa!",0,Suiza,False,0
1343,marco_medinap,843,1158552390,"RT @carlosaugustojz: El hashtag #ApagaAristegui fue tendencia, y se debió a una respuesta social contra la periodista por sumarse a los ata…",15,Veracruz ,False,0
1344,amartinez478,3220,1038487542,"RT @proceso: W Radio, The Washington Post y Latinus, medios en los que colabora Carlos Loret de Mola, criticaron el acto de intimidación y…",543,"Guanajuato, México",False,0
1345,GeraVaqueraSN,3969,94873632,"A los aduladores del Presidente les molesta e indigna que un periodista gane mucho, pero no les molesta e indigna que el Presidente viole la ley, que su hijo desempleado viva como rey en Houston.

Ellos aman a AMLO, no a México #TodosSomosLoret",0,"San Nicolás de los Garza, Nuevo León",False,0
1346,staimi77,4069,336401264,RT @franz_buonapart: @bienrespondona Attolini después de estar en el Space y decir que AMLO es un mentiroso. https://t.co/JZObuWjn4f,24,mexico,False,0
1347,vhugovelazquez,1454,1950412322,"RT @makdavicho1974: No te equivoques Hernán, no hay mejor jugador de ajedrez q AMLO 😎",12,La Bendita Patria Mexicana. ,False,0
1348,mxmariel,2563,152774003,"RT @GuilleVidalMx: Loret @CarlosLoret tiene 35 MILLONES de razones para que su única chamba como ""periodista"" sea nadamás golpetear a AMLO.…",191,México,False,0
1349,Andresiux_mx,2017,220188560,"#TodosSomosLoret #NoSomosbots #Nopedimostorta #Sialalibertaddeexpresion  AMLO sino te duele por qué le haces caso a Loret? 
#AMLOViolaelCFF",0,"Distrito Federal, México",False,0
1350,ab_mtz09,228,1279631485,"RT @Arouet_V: Attolini dice que sí es de interés público lo que gana Loret. Así la estupidez.

1 AMLO violó la ley 
2 El INAI no puede inve…",148,"Monterrey, Mexico",False,0
1351,NorbyMoH,104,321526827,"@OsunaAron @FreddyOliviery @Jcgool @callodehacha Jaja no entienden que el@apoyo@a Amlo es por que no hay a quien más apoyar. Sería pendejo apoyar al PAN o PRI pensando que “ya saben cómo solucionar todo” cuando tuvieron su oportunidad (al menos 12 años). Eso si sería pendejo. Prefiero seguir así, no para apoyar a AMLO…",0,México,False,0
1352,Clau_Tolomeo10,103,270230430,https://t.co/ViIaeTOrgy,0,Jalisco Mexico,False,0
1353,mayraguadarram6,41,1013590707813134336,"RT @neoliberalover: Si AMLO gana 2 millones 11 mil pesos al año, ¿Cuántos años con el sueldo de Andrés Manuel se necesitan para comprar la…",975,México,False,0
